T+,calib?,armed?,ignition?,apogee?,touchdown?,state,Vbat,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,temp,pres,alt,vvel,vaccel,tvc_x,tvc_y,pyro_motor,pyro_parachute
118.415,1,1,0,0,0,ARMED,11.957,-0.232,-0.035,-9.928,-0.001,-0.002,-0.001,-23.488,-12.551,35.917,0.998,-0.002,0,-0.068,37.13,100915.469,0.007,0.05,0.147,-0.185,-0.018,BROKEN,STANDBY
118.467,1,1,0,0,0,ARMED,11.995,-0.232,-0.035,-9.928,-0.002,-0.001,-0.003,-24.217,-13.434,35.857,0.998,-0.002,0,-0.068,37.13,100931.898,0.014,0.061,0.143,-0.124,0.004,BROKEN,STANDBY
118.518,1,1,0,0,0,ARMED,12.018,-0.232,-0.015,-9.928,-0.001,-0.001,-0.003,-22.254,-13.948,35.345,0.998,-0.002,0,-0.068,37.13,100926.141,0.003,0.056,0.145,-0.111,0.02,BROKEN,STANDBY
118.568,1,1,0,0,0,ARMED,12.003,-0.232,-0.035,-9.988,-0.002,0,-0.005,-23.818,-13.028,35.408,0.998,-0.002,0,-0.068,37.12,100918.039,-0.018,0.041,0.147,-0.127,0.037,BROKEN,STANDBY
118.619,1,1,0,0,0,ARMED,11.979,-0.212,-0.035,-9.948,-0.001,0,-0.002,-24.236,-12.092,35.949,0.998,-0.002,0,-0.068,37.13,100921.445,-0.041,0.027,0.153,-0.14,-0.004,BROKEN,STANDBY
118.67,1,1,0,0,0,ARMED,11.988,-0.212,-0.015,-9.988,0.002,-0.001,-0.003,-25.02,-13.869,35.829,0.998,-0.002,0,-0.068,37.14,100923.578,-0.088,-0.008,0.149,-0.118,0.027,BROKEN,STANDBY
118.721,1,1,0,0,0,ARMED,11.976,-0.232,-0.035,-9.948,-0.001,-0.002,-0.003,-24.235,-12.127,35.47,0.998,-0.002,0,-0.068,37.12,100920.391,-0.124,-0.033,0.146,-0.102,-0.012,BROKEN,STANDBY
118.772,1,1,0,0,0,ARMED,11.98,-0.232,-0.035,-9.968,0,0.001,-0.003,-22.272,-12.636,35.026,0.998,-0.002,0,-0.069,37.13,100924.859,-0.125,-0.025,0.147,-0.127,0.01,BROKEN,STANDBY
118.823,1,1,0,0,0,ARMED,11.993,-0.212,-0.035,-9.968,-0.002,0.001,-0.003,-24.648,-11.603,36.458,0.998,-0.002,0,-0.069,37.14,100918.875,-0.102,0.004,0.15,-0.135,-0.004,BROKEN,STANDBY
118.873,1,1,0,0,0,ARMED,11.995,-0.251,-0.015,-9.968,0.002,-0.001,-0.002,-23.811,-13.506,34.968,0.998,-0.002,0,-0.069,37.14,100925.914,-0.061,0.047,0.153,-0.132,-0.014,BROKEN,STANDBY
118.924,1,1,0,0,0,ARMED,11.981,-0.212,-0.015,-9.948,0.001,0,-0.002,-24.238,-12.026,36.837,0.998,-0.002,0,-0.069,37.14,100921.227,-0.078,0.037,0.149,-0.13,-0.012,BROKEN,STANDBY
118.975,1,1,0,0,0,ARMED,12.003,-0.192,-0.015,-9.988,0,-0.001,-0.001,-24.215,-13.535,34.49,0.998,-0.002,0,-0.069,37.13,100924.859,-0.077,0.044,0.147,-0.108,0.02,BROKEN,STANDBY
119.025,1,1,0,0,0,ARMED,11.992,-0.212,-0.035,-9.968,0,0,-0.004,-23.077,-13.005,35.886,0.998,-0.002,0,-0.069,37.13,100921.445,-0.079,0.047,0.154,-0.146,0,BROKEN,STANDBY
119.076,1,1,0,0,0,ARMED,11.988,-0.212,-0.055,-9.948,0.002,-0.001,-0.001,-23.818,-13.028,35.408,0.998,-0.002,0,-0.069,37.14,100918.875,-0.067,0.063,0.152,-0.127,-0.009,BROKEN,STANDBY
119.128,1,1,0,0,0,ARMED,11.965,-0.232,-0.015,-9.948,-0.002,0.001,-0.006,-23.815,-13.339,37.224,0.998,-0.002,0,-0.069,37.14,100928.266,-0.043,0.09,0.149,-0.127,0.042,BROKEN,STANDBY
119.179,1,1,0,0,0,ARMED,11.985,-0.232,-0.035,-9.948,-0.001,-0.002,-0.001,-23.48,-13.064,34.998,0.998,-0.002,0,-0.069,37.13,100927.211,-0.04,0.096,0.154,-0.141,0.022,BROKEN,STANDBY
119.23,1,1,0,0,0,ARMED,12.003,-0.212,-0.055,-9.948,-0.002,-0.001,-0.004,-24.241,-11.71,35.09,0.998,-0.002,0,-0.069,37.13,100919.102,-0.016,0.12,0.149,-0.109,-0.016,BROKEN,STANDBY
119.281,1,1,0,0,0,ARMED,11.992,-0.232,-0.055,-9.968,0,0.001,0.002,-25.052,-11.632,35.98,0.998,-0.002,0,-0.069,37.14,100925.914,-0.018,0.12,0.148,-0.131,0.009,BROKEN,STANDBY
119.331,1,1,0,0,0,ARMED,11.987,-0.212,-0.035,-9.988,-0.003,-0.001,-0.004,-23.824,-12.581,35.439,0.998,-0.002,0,-0.069,37.12,100925.078,-0.033,0.109,0.141,-0.117,0.013,BROKEN,STANDBY
119.382,1,1,0,0,0,ARMED,11.992,-0.212,-0.055,-9.948,-0.002,0,-0.002,-23.824,-12.611,35.029,0.998,-0.002,0,-0.069,37.14,100919.938,-0.057,0.09,0.149,-0.108,-0.013,BROKEN,STANDBY
119.433,1,1,0,0,0,ARMED,11.904,-0.232,-0.055,-9.948,-0.001,-0.001,-0.002,-23.856,-10.344,35.591,0.998,-0.002,0,-0.069,37.14,100925.914,-0.06,0.091,0.15,-0.124,-0.007,BROKEN,STANDBY
119.484,1,1,0,0,0,ARMED,11.973,-0.212,-0.035,-9.948,-0.002,0,-0.001,-23.482,-12.998,35.886,0.998,-0.002,0,-0.07,37.13,100922.508,-0.08,0.076,0.145,-0.122,0.01,BROKEN,STANDBY
119.535,1,1,0,0,0,ARMED,11.984,-0.212,-0.015,-9.948,-0.001,-0.001,-0.003,-24.628,-12.98,35.889,0.998,-0.002,0,-0.07,37.14,100925.914,-0.102,0.06,0.14,-0.125,-0.005,BROKEN,STANDBY
119.587,1,1,0,0,0,ARMED,12,-0.212,-0.055,-9.928,-0.001,0.001,-0.003,-23.47,-13.858,36.304,0.998,-0.002,0,-0.07,37.13,100917.82,-0.1,0.067,0.14,-0.105,-0.01,BROKEN,STANDBY
119.637,1,1,0,0,0,ARMED,11.995,-0.212,-0.035,-9.928,-0.002,-0.001,-0.002,-24.23,-12.539,35.918,0.998,-0.002,0,-0.07,37.13,100922.508,-0.103,0.068,0.142,-0.144,-0.012,BROKEN,STANDBY
119.689,1,1,0,0,0,ARMED,11.98,-0.251,-0.035,-9.908,0.002,0,-0.002,-22.678,-12.599,35.437,0.998,-0.002,0,-0.07,37.13,100920.164,-0.105,0.07,0.141,-0.117,0.013,BROKEN,STANDBY
119.74,1,1,0,0,0,ARMED,11.978,-0.232,-0.035,-9.928,-0.002,-0.001,-0.004,-24.616,-13.839,36.306,0.998,-0.002,0,-0.07,37.13,100920.164,-0.114,0.066,0.142,-0.139,0.03,BROKEN,STANDBY
119.791,1,1,0,0,0,ARMED,11.999,-0.232,-0.035,-9.948,-0.002,0,-0.003,-24.231,-12.473,36.807,0.998,-0.002,0,-0.07,37.13,100924.859,-0.106,0.077,0.141,-0.148,-0.005,BROKEN,STANDBY
119.842,1,1,0,0,0,ARMED,11.968,-0.192,-0.035,-9.928,0.001,0,-0.001,-23.824,-12.581,35.439,0.998,-0.002,0,-0.07,37.14,100922.289,-0.129,0.06,0.142,-0.13,-0.008,BROKEN,STANDBY
119.892,1,1,0,0,0,ARMED,11.966,-0.232,-0.015,-9.948,-0.002,0.001,-0.004,-24.622,-13.428,35.858,0.998,-0.002,0,-0.07,37.13,100924.859,-0.126,0.067,0.14,-0.127,0.015,BROKEN,STANDBY
119.943,1,1,0,0,0,ARMED,11.985,-0.232,-0.035,-9.948,0.001,0,-0.002,-24.25,-11.162,36.488,0.998,-0.002,0,-0.07,37.14,100922.289,-0.125,0.072,0.139,-0.126,-0.005,BROKEN,STANDBY
119.994,1,1,0,0,0,ARMED,11.957,-0.212,-0.035,-9.948,0,-0.001,-0.003,-24.621,-13.463,35.38,0.998,-0.002,0,-0.07,37.13,100924.859,-0.085,0.112,0.14,-0.131,0.007,BROKEN,STANDBY
120.045,1,1,0,0,0,ARMED,11.963,-0.212,-0.035,-9.948,-0.003,0.001,-0.003,-23.813,-13.405,36.335,0.998,-0.002,0,-0.07,37.14,100924.641,-0.031,0.162,0.145,-0.117,-0.004,BROKEN,STANDBY
120.096,1,1,0,0,0,ARMED,11.998,-0.232,-0.035,-9.948,-0.002,0.001,-0.003,-23.434,-11.627,36.388,0.998,-0.002,0,-0.07,37.13,100922.508,-0.024,0.168,0.148,-0.111,-0.005,BROKEN,STANDBY
120.147,1,1,0,0,0,ARMED,12.001,-0.232,-0.035,-9.948,-0.004,0,-0.002,-25.45,-12.073,35.951,0.998,-0.002,0,-0.07,37.13,100920.164,-0.052,0.142,0.144,-0.125,0.009,BROKEN,STANDBY
120.198,1,1,0,0,0,ARMED,11.992,-0.212,-0.035,-9.928,-0.001,-0.002,-0.003,-24.224,-12.951,36.366,0.998,-0.002,0,-0.07,37.14,100921.008,-0.081,0.117,0.152,-0.117,-0.011,BROKEN,STANDBY
120.248,1,1,0,0,0,ARMED,11.988,-0.232,-0.015,-9.948,-0.002,0,-0.003,-24.634,-12.568,35.44,0.998,-0.002,0,-0.071,37.14,100928.266,-0.121,0.083,0.153,-0.121,-0.013,BROKEN,STANDBY
120.299,1,1,0,0,0,ARMED,11.981,-0.212,-0.035,-9.968,0.004,-0.001,0,-23.83,-12.164,35.059,0.998,-0.002,0,-0.071,37.14,100924.641,-0.155,0.057,0.153,-0.115,-0.002,BROKEN,STANDBY
120.35,1,1,0,0,0,ARMED,11.978,-0.212,-0.055,-9.948,0,-0.001,-0.001,-20.663,-12.113,36.421,0.998,-0.002,0,-0.071,37.14,100931.68,-0.188,0.032,0.149,-0.137,-0.005,BROKEN,STANDBY
120.401,1,1,0,0,0,ARMED,11.977,-0.212,-0.035,-9.968,-0.002,0.001,-0.002,-23.509,-11.143,36.897,0.997,-0.002,0,-0.071,37.14,100925.914,-0.183,0.042,0.153,-0.108,0.035,BROKEN,STANDBY
120.453,1,1,0,0,0,ARMED,12.002,-0.212,-0.035,-9.968,-0.003,0.001,-0.003,-24.636,-12.462,36.876,0.997,-0.002,0,-0.071,37.14,100928.047,-0.171,0.059,0.147,-0.113,0.013,BROKEN,STANDBY
120.504,1,1,0,0,0,ARMED,11.995,-0.212,-0.035,-9.948,0,-0.001,-0.004,-25.859,-11.685,35.093,0.997,-0.002,0,-0.071,37.14,100922.289,-0.181,0.054,0.144,-0.133,0.009,BROKEN,STANDBY
120.554,1,1,0,0,0,ARMED,11.981,-0.232,-0.015,-9.948,0,0,-0.002,-22.693,-11.603,36.865,0.997,-0.002,0,-0.071,37.14,100917.602,-0.147,0.089,0.144,-0.124,0.017,BROKEN,STANDBY
120.605,1,1,0,0,0,ARMED,11.988,-0.212,-0.035,-9.968,-0.001,0,-0.003,-24.222,-13.052,34.999,0.997,-0.002,0,-0.071,37.14,100921.227,-0.094,0.139,0.146,-0.132,0.001,BROKEN,STANDBY
120.656,1,1,0,0,0,ARMED,11.985,-0.192,-0.055,-9.968,0,0,-0.003,-23.837,-11.686,35.5,0.997,-0.002,0,-0.071,37.13,100920.164,-0.081,0.152,0.149,-0.11,0.002,BROKEN,STANDBY
120.707,1,1,0,0,0,ARMED,11.998,-0.212,-0.035,-9.968,-0.001,-0.001,-0.002,-26.27,-11.266,34.646,0.997,-0.002,0.001,-0.071,37.14,100921.227,-0.067,0.165,0.153,-0.113,-0.039,BROKEN,STANDBY
120.758,1,1,0,0,0,ARMED,11.984,-0.232,-0.035,-9.968,-0.002,-0.001,-0.002,-24.236,-12.092,35.949,0.997,-0.002,0,-0.071,37.14,100925.695,-0.074,0.159,0.156,-0.135,0.007,BROKEN,STANDBY
120.809,1,1,0,0,0,ARMED,11.989,-0.232,-0.035,-9.968,-0.001,0,-0.003,-23.831,-12.134,35.469,0.997,-0.002,0,-0.071,37.14,100922.289,-0.092,0.143,0.153,-0.105,-0.009,BROKEN,STANDBY
120.86,1,1,0,0,0,ARMED,11.996,-0.232,-0.055,-9.988,-0.001,0,-0.003,-24.632,-12.634,34.551,0.997,-0.002,0,-0.071,37.14,100919.938,-0.131,0.109,0.161,-0.116,0.012,BROKEN,STANDBY
120.911,1,1,0,0,0,ARMED,11.991,-0.232,-0.035,-9.948,-0.001,-0.001,-0.001,-22.281,-12.087,36.424,0.997,-0.002,0,-0.071,37.14,100924.641,-0.148,0.097,0.153,-0.125,0.035,BROKEN,STANDBY
120.962,1,1,0,0,0,ARMED,11.98,-0.212,-0.035,-9.948,-0.002,-0.001,-0.001,-24.224,-12.951,36.366,0.997,-0.002,0,-0.071,37.15,100929.109,-0.169,0.081,0.15,-0.108,0.004,BROKEN,STANDBY
121.012,1,1,0,0,0,ARMED,11.992,-0.232,-0.035,-9.948,-0.002,-0.001,-0.001,-24.246,-11.298,34.642,0.997,-0.002,0,-0.071,37.14,100921.008,-0.173,0.082,0.145,-0.112,-0.006,BROKEN,STANDBY
121.064,1,1,0,0,0,ARMED,11.999,-0.212,-0.035,-9.968,0,-0.002,-0.003,-25.051,-11.667,35.502,0.997,-0.002,0,-0.071,37.14,100921.008,-0.151,0.104,0.148,-0.113,-0.002,BROKEN,STANDBY
121.114,1,1,0,0,0,ARMED,12.011,-0.212,-0.035,-9.988,-0.001,-0.003,-0.003,-24.627,-13.016,35.41,0.997,-0.002,0,-0.072,37.14,100923.352,-0.137,0.12,0.153,-0.129,-0.008,BROKEN,STANDBY
121.166,1,1,0,0,0,ARMED,12.006,-0.212,-0.035,-9.968,0,0,-0.002,-23.478,-13.135,34.04,0.997,-0.002,0,-0.072,37.16,100933.578,-0.138,0.12,0.148,-0.144,0.025,BROKEN,STANDBY
121.216,1,1,0,0,0,ARMED,11.98,-0.232,-0.035,-9.968,0,-0.001,-0.003,-23.837,-11.686,35.5,0.997,-0.002,0,-0.072,37.14,100930.391,-0.19,0.076,0.159,-0.143,-0.002,BROKEN,STANDBY
121.266,1,1,0,0,0,ARMED,11.999,-0.192,-0.075,-9.968,-0.001,-0.001,-0.002,-23.842,-11.305,34.641,0.997,-0.002,0,-0.072,37.14,100921.008,-0.21,0.062,0.16,-0.122,-0.006,BROKEN,STANDBY
121.317,1,1,0,0,0,ARMED,12.001,-0.232,-0.035,-9.948,0,-0.001,-0.002,-25.044,-12.145,35.061,0.997,-0.002,0,-0.072,37.15,100929.109,-0.215,0.064,0.149,-0.119,0,BROKEN,STANDBY
121.368,1,1,0,0,0,ARMED,11.97,-0.232,-0.035,-9.948,-0.001,-0.001,-0.001,-24.249,-11.197,36.009,0.997,-0.002,0,-0.072,37.14,100925.695,-0.191,0.09,0.147,-0.128,-0.005,BROKEN,STANDBY
121.419,1,1,0,0,0,ARMED,11.996,-0.232,-0.015,-9.948,-0.001,-0.001,-0.005,-23.81,-13.542,34.489,0.997,-0.002,0,-0.072,37.15,100925.477,-0.149,0.131,0.151,-0.131,-0.02,BROKEN,STANDBY
121.47,1,1,0,0,0,ARMED,11.985,-0.232,-0.035,-9.948,-0.001,-0.001,-0.001,-23.832,-12.063,36.426,0.997,-0.003,0,-0.072,37.15,100929.109,-0.125,0.154,0.147,-0.166,0.009,BROKEN,STANDBY
121.521,1,1,0,0,0,ARMED,11.991,-0.192,-0.055,-9.948,0.002,-0.001,0,-24.274,-9.438,35.721,0.997,-0.002,0,-0.072,37.14,100915.25,-0.115,0.163,0.155,-0.118,-0.007,BROKEN,STANDBY
121.572,1,1,0,0,0,ARMED,12.003,-0.212,-0.055,-9.968,0,-0.001,-0.003,-23.493,-12.139,35.469,0.997,-0.002,0,-0.072,37.14,100926.977,-0.145,0.137,0.153,-0.13,0.024,BROKEN,STANDBY
121.622,1,1,0,0,0,ARMED,11.976,-0.192,-0.035,-9.928,-0.004,-0.001,-0.005,-24.243,-11.609,36.458,0.997,-0.002,0,-0.072,37.14,100928.047,-0.168,0.118,0.153,-0.127,-0.024,BROKEN,STANDBY
121.674,1,1,0,0,0,ARMED,11.973,-0.232,-0.035,-9.988,0,0,-0.002,-24.628,-12.98,35.889,0.997,-0.002,0,-0.072,37.14,100923.352,-0.201,0.09,0.145,-0.133,0.03,BROKEN,STANDBY
121.725,1,1,0,0,0,ARMED,11.992,-0.232,-0.055,-9.948,-0.001,0.001,-0.003,-24.235,-12.158,35.06,0.997,-0.003,0,-0.072,37.15,100924.406,-0.216,0.08,0.144,-0.152,-0.01,BROKEN,STANDBY
121.776,1,1,0,0,0,ARMED,11.974,-0.212,-0.035,-9.968,-0.002,0.001,-0.003,-22.691,-11.704,35.497,0.997,-0.002,0,-0.072,37.14,100921.008,-0.195,0.102,0.143,-0.132,0.02,BROKEN,STANDBY
121.827,1,1,0,0,0,ARMED,11.969,-0.232,-0.035,-9.948,0,0.001,-0.002,-23.825,-12.546,35.917,0.997,-0.002,0,-0.073,37.15,100927.828,-0.128,0.165,0.145,-0.119,0.011,BROKEN,STANDBY
121.878,1,1,0,0,0,ARMED,11.972,-0.212,-0.035,-9.948,-0.001,0,-0.005,-24.652,-11.256,35.121,0.997,-0.002,0,-0.073,37.15,100929.109,-0.118,0.174,0.148,-0.11,0.001,BROKEN,STANDBY
121.928,1,1,0,0,0,ARMED,11.992,-0.232,-0.055,-9.948,-0.002,0.002,-0.001,-24.239,-11.781,34.133,0.997,-0.002,0,-0.073,37.15,100926.758,-0.138,0.155,0.145,-0.117,-0.013,BROKEN,STANDBY
121.979,1,1,0,0,0,ARMED,11.984,-0.232,-0.035,-9.968,0,0.001,-0.001,-25.43,-13.45,35.381,0.997,-0.002,0,-0.073,37.15,100922.07,-0.16,0.135,0.145,-0.125,0.01,BROKEN,STANDBY
122.03,1,1,0,0,0,ARMED,11.991,-0.212,-0.055,-9.988,-0.001,0.001,-0.002,-25.438,-12.932,36.369,0.997,-0.002,0,-0.073,37.14,100928.047,-0.177,0.121,0.149,-0.118,0.001,BROKEN,STANDBY
122.081,1,1,0,0,0,ARMED,11.985,-0.251,-0.055,-9.988,-0.001,0,-0.001,-25.05,-11.697,35.092,0.997,-0.002,0.001,-0.073,37.14,100918.656,-0.191,0.111,0.147,-0.106,-0.025,BROKEN,STANDBY
122.132,1,1,0,0,0,ARMED,11.981,-0.232,-0.055,-9.968,0.001,0.001,-0.004,-24.217,-13.434,35.857,0.997,-0.002,0,-0.073,37.14,100924.641,-0.189,0.114,0.149,-0.105,0,BROKEN,STANDBY
122.183,1,1,0,0,0,ARMED,11.992,-0.232,-0.035,-9.948,-0.001,-0.001,-0.004,-23.494,-12.103,35.947,0.997,-0.002,0,-0.073,37.15,100930.164,-0.226,0.083,0.147,-0.125,-0.016,BROKEN,STANDBY
122.234,1,1,0,0,0,ARMED,11.978,-0.251,-0.055,-9.988,-0.001,0,-0.003,-24.235,-12.158,35.06,0.997,-0.003,0,-0.073,37.15,100925.477,-0.27,0.048,0.15,-0.151,0.013,BROKEN,STANDBY
122.284,1,1,0,0,0,ARMED,11.973,-0.212,-0.035,-9.948,-0.002,0,-0.002,-24.635,-12.497,36.398,0.997,-0.002,0,-0.073,37.14,100930.391,-0.277,0.046,0.16,-0.123,0.014,BROKEN,STANDBY
122.335,1,1,0,0,0,ARMED,11.988,-0.192,-0.015,-9.948,-0.002,0.001,-0.002,-24.613,-13.976,34.46,0.997,-0.002,0,-0.073,37.15,100915.031,-0.279,0.051,0.153,-0.111,-0.016,BROKEN,STANDBY
122.386,1,1,0,0,0,ARMED,11.98,-0.232,-0.035,-9.908,-0.001,0.002,-0.003,-23.826,-12.51,36.396,0.997,-0.002,0,-0.073,37.15,100924.406,-0.255,0.076,0.152,-0.121,-0.013,BROKEN,STANDBY
122.437,1,1,0,0,0,ARMED,11.988,-0.212,-0.055,-9.928,0,-0.001,-0.003,-24.62,-13.493,34.969,0.997,-0.002,0,-0.073,37.15,100927.828,-0.224,0.108,0.138,-0.109,-0.009,BROKEN,STANDBY
122.488,1,1,0,0,0,ARMED,11.997,-0.212,-0.055,-9.968,-0.001,-0.001,-0.002,-23.501,-11.656,35.978,0.997,-0.002,0,-0.073,37.15,100925.477,-0.209,0.124,0.145,-0.119,0.041,BROKEN,STANDBY
122.539,1,1,0,0,0,ARMED,11.981,-0.212,-0.055,-9.948,-0.002,0.001,-0.003,-23.829,-12.409,37.764,0.997,-0.002,0,-0.073,37.15,100924.406,-0.213,0.122,0.155,-0.117,-0.018,BROKEN,STANDBY
122.589,1,1,0,0,0,ARMED,12.003,-0.212,-0.015,-9.908,-0.003,0.001,-0.003,-24.642,-12.02,36.838,0.997,-0.002,0,-0.074,37.16,100921.836,-0.238,0.102,0.148,-0.131,0.011,BROKEN,STANDBY
122.64,1,1,0,0,0,ARMED,12.001,-0.212,-0.015,-9.968,-0.003,0,-0.003,-25.031,-13.04,35,0.997,-0.002,0,-0.074,37.15,100923.125,-0.236,0.107,0.15,-0.108,-0.009,BROKEN,STANDBY
122.691,1,1,0,0,0,ARMED,11.999,-0.212,-0.035,-9.968,0,0,-0.002,-23.083,-12.557,35.916,0.997,-0.002,0,-0.074,37.15,100920.781,-0.226,0.118,0.147,-0.125,-0.003,BROKEN,STANDBY
122.742,1,1,0,0,0,ARMED,11.969,-0.212,-0.035,-9.948,0,0,-0.001,-24.227,-12.64,34.551,0.997,-0.002,0,-0.074,37.16,100924.188,-0.225,0.121,0.149,-0.131,-0.007,BROKEN,STANDBY
122.793,1,1,0,0,0,ARMED,11.981,-0.232,-0.015,-9.948,-0.001,0.001,-0.001,-23.831,-12.134,35.469,0.997,-0.003,0,-0.074,37.15,100924.406,-0.228,0.12,0.153,-0.153,-0.006,BROKEN,STANDBY
122.844,1,1,0,0,0,ARMED,11.98,-0.212,-0.055,-9.928,0.001,0,-0.002,-25.045,-12.079,35.95,0.997,-0.003,0,-0.074,37.16,100929.945,-0.237,0.115,0.156,-0.147,-0.005,BROKEN,STANDBY
122.894,1,1,0,0,0,ARMED,11.978,-0.212,-0.015,-9.968,0.001,0,-0.002,-23.083,-12.588,35.506,0.997,-0.003,0,-0.074,37.14,100928.047,-0.265,0.091,0.148,-0.154,0.013,BROKEN,STANDBY
122.945,1,1,0,0,0,ARMED,11.981,-0.251,-0.055,-9.968,0,0,0,-24.235,-12.122,35.538,0.997,-0.002,0,-0.074,37.15,100925.477,-0.297,0.066,0.152,-0.124,0.008,BROKEN,STANDBY
122.996,1,1,0,0,0,ARMED,11.988,-0.232,-0.035,-9.948,-0.001,-0.001,-0.003,-23.474,-13.511,34.967,0.997,-0.002,0,-0.074,37.16,100924.188,-0.311,0.058,0.153,-0.139,0.024,BROKEN,STANDBY
123.046,1,1,0,0,0,ARMED,11.977,-0.212,-0.015,-9.968,-0.003,-0.001,-0.003,-25.052,-11.632,35.98,0.997,-0.003,0,-0.074,37.16,100926.539,-0.319,0.055,0.149,-0.154,-0.001,BROKEN,STANDBY
123.097,1,1,0,0,0,ARMED,11.972,-0.212,-0.035,-9.948,-0.002,0,-0.003,-24.241,-11.71,35.09,0.997,-0.003,0,-0.074,37.16,100926.539,-0.331,0.051,0.149,-0.146,0.016,BROKEN,STANDBY
123.148,1,1,0,0,0,ARMED,11.966,-0.232,-0.015,-9.948,0,0,-0.002,-24.223,-13.022,35.409,0.997,-0.002,0,-0.074,37.15,100924.406,-0.314,0.071,0.144,-0.149,-0.01,BROKEN,STANDBY
123.199,1,1,0,0,0,ARMED,11.972,-0.212,-0.035,-9.968,-0.001,-0.001,-0.003,-25.045,-12.079,35.95,0.997,-0.002,0,-0.074,37.15,100930.164,-0.292,0.095,0.144,-0.143,-0.009,BROKEN,STANDBY
123.251,1,1,0,0,0,ARMED,11.985,-0.212,-0.035,-9.968,-0.003,0,-0.004,-23.832,-12.063,36.426,0.997,-0.002,0,-0.074,37.15,100923.125,-0.243,0.141,0.146,-0.14,-0.008,BROKEN,STANDBY
123.301,1,1,0,0,0,ARMED,11.988,-0.192,-0.035,-9.968,-0.002,0,-0.002,-25.033,-12.974,35.889,0.997,-0.003,0,-0.074,37.15,100916.086,-0.185,0.194,0.148,-0.168,-0.014,BROKEN,STANDBY
123.352,1,1,0,0,0,ARMED,11.988,-0.251,-0.035,-9.968,-0.001,0,-0.002,-24.244,-11.579,36.868,0.997,-0.002,0,-0.074,37.16,100927.602,-0.123,0.248,0.15,-0.134,0.012,BROKEN,STANDBY
123.404,1,1,0,0,0,ARMED,11.996,-0.251,-0.055,-9.988,0.002,-0.001,-0.002,-25.043,-12.18,34.583,0.997,-0.002,0,-0.074,37.16,100932.289,-0.105,0.261,0.151,-0.124,0.029,BROKEN,STANDBY
123.455,1,1,0,0,0,ARMED,12.011,-0.212,-0.015,-9.968,0.002,0,-0.003,-24.222,-13.052,34.999,0.997,-0.002,0,-0.075,37.16,100933.578,-0.141,0.224,0.148,-0.083,0.001,BROKEN,STANDBY
123.506,1,1,0,0,0,ARMED,11.995,-0.212,-0.035,-9.968,-0.001,-0.002,-0.003,-25.464,-11.112,36.9,0.997,-0.002,0,-0.075,37.15,100925.477,-0.215,0.155,0.145,-0.122,0.001,BROKEN,STANDBY
123.557,1,1,0,0,0,ARMED,11.989,-0.232,-0.015,-9.948,0,0.001,-0.002,-24.634,-12.568,35.44,0.997,-0.002,0,-0.075,37.16,100927.602,-0.231,0.142,0.151,-0.142,0.018,BROKEN,STANDBY
123.608,1,1,0,0,0,ARMED,12.007,-0.212,-0.035,-9.928,-0.001,-0.001,-0.003,-24.235,-12.127,35.47,0.997,-0.002,0,-0.075,37.15,100925.477,-0.199,0.172,0.153,-0.138,0.048,BROKEN,STANDBY
123.659,1,1,0,0,0,ARMED,11.995,-0.251,-0.035,-9.948,-0.002,-0.001,-0.003,-24.634,-12.533,35.919,0.997,-0.002,0,-0.075,37.16,100920.555,-0.179,0.189,0.156,-0.108,0.006,BROKEN,STANDBY
123.71,1,1,0,0,0,ARMED,11.98,-0.232,-0.015,-9.948,-0.001,0.001,-0.004,-25.057,-11.215,35.601,0.997,-0.002,0,-0.075,37.16,100925.25,-0.196,0.173,0.153,-0.144,0.012,BROKEN,STANDBY
123.761,1,1,0,0,0,ARMED,11.988,-0.232,-0.035,-9.928,0,0.001,-0.002,-24.626,-13.046,35,0.997,-0.002,0,-0.075,37.17,100926.32,-0.209,0.161,0.149,-0.13,0.003,BROKEN,STANDBY
123.812,1,1,0,0,0,ARMED,11.989,-0.212,-0.035,-9.928,-0.001,-0.001,-0.002,-23.502,-11.621,36.456,0.997,-0.003,0,-0.075,37.17,100921.617,-0.204,0.166,0.145,-0.155,0.016,BROKEN,STANDBY
123.863,1,1,0,0,0,ARMED,11.964,-0.232,-0.035,-9.908,0.001,0,-0.001,-25.45,-12.073,35.951,0.997,-0.002,0,-0.075,37.16,100919.5,-0.2,0.168,0.144,-0.102,-0.008,BROKEN,STANDBY
123.913,1,1,0,0,0,ARMED,11.988,-0.212,-0.055,-9.908,-0.002,0,-0.004,-23.822,-12.677,34.14,0.997,-0.002,0,-0.075,37.17,100928.656,-0.178,0.188,0.14,-0.126,0.001,BROKEN,STANDBY
123.964,1,1,0,0,0,ARMED,11.98,-0.232,0.005,-9.948,-0.005,0,-0.003,-23.074,-13.106,34.518,0.997,-0.002,0,-0.075,37.16,100929.945,-0.197,0.169,0.141,-0.15,0.012,BROKEN,STANDBY
124.015,1,1,0,0,0,ARMED,11.992,-0.212,-0.035,-9.928,-0.002,0,-0.003,-22.686,-12.081,36.424,0.997,-0.003,0,-0.075,37.16,100925.25,-0.18,0.184,0.149,-0.15,-0.015,BROKEN,STANDBY
